Direction,Year,Country,Religion,Count,Percent,Region,level,countrycode
Outgoing,2005,Bosnia-Herzegovina,Other,"< 10,000",0.1,Europe,1,70
Outgoing,2005,Bosnia-Herzegovina,Unaffiliated,"280,000",17.5,Europe,1,70
Outgoing,2005,Botswana,All,"40,000",100,Sub-Saharan Africa,1,72
Outgoing,2005,Botswana,Buddhist,"< 10,000",0.1,Sub-Saharan Africa,1,72
Outgoing,2005,Botswana,Christian,"30,000",74.6,Sub-Saharan Africa,1,72
Outgoing,2005,Botswana,Hindu,"< 10,000",0.3,Sub-Saharan Africa,1,72
Outgoing,2005,Botswana,Jew,"< 10,000",0.1,Sub-Saharan Africa,1,72
Outgoing,2005,Botswana,Muslim,"< 10,000",13.1,Sub-Saharan Africa,1,72
Outgoing,2005,Botswana,Other,"< 10,000",6.1,Sub-Saharan Africa,1,72
Outgoing,2005,Botswana,Unaffiliated,"< 10,000",5.7,Sub-Saharan Africa,1,72
Outgoing,2005,Brazil,All,"1,240,000",100,Latin America-Caribbean,1,76
Outgoing,2005,Brazil,Buddhist,"< 10,000",0.3,Latin America-Caribbean,1,76
Outgoing,2005,Brazil,Christian,"990,000",79.9,Latin America-Caribbean,1,76
Outgoing,2005,Brazil,Hindu,"< 10,000",0.1,Latin America-Caribbean,1,76
Outgoing,2005,Brazil,Jew,"20,000",1.7,Latin America-Caribbean,1,76
Outgoing,2005,Brazil,Muslim,"< 10,000",0.2,Latin America-Caribbean,1,76
Outgoing,2005,Brazil,Other,"40,000",3.3,Latin America-Caribbean,1,76
Outgoing,2005,Brazil,Unaffiliated,"180,000",14.5,Latin America-Caribbean,1,76
Outgoing,2005,Belize,All,"50,000",100,Latin America-Caribbean,1,84
Outgoing,2005,Belize,Buddhist,"< 10,000",0.6,Latin America-Caribbean,1,84
Outgoing,2005,Belize,Christian,"50,000",84.9,Latin America-Caribbean,1,84
Outgoing,2005,Belize,Hindu,"< 10,000",0.5,Latin America-Caribbean,1,84
Outgoing,2005,Belize,Jew,"< 10,000",0.7,Latin America-Caribbean,1,84
Outgoing,2005,Belize,Muslim,"< 10,000",0.2,Latin America-Caribbean,1,84
Outgoing,2005,Belize,Other,"< 10,000",0.8,Latin America-Caribbean,1,84
Outgoing,2005,Belize,Unaffiliated,"< 10,000",12.4,Latin America-Caribbean,1,84
Outgoing,2005,Solomon Islands,All,"< 10,000",100,Asia-Pacific,1,90
Outgoing,2005,Solomon Islands,Buddhist,"< 10,000",4.8,Asia-Pacific,1,90
Outgoing,2005,Solomon Islands,Christian,"< 10,000",78.1,Asia-Pacific,1,90
Outgoing,2005,Solomon Islands,Hindu,"< 10,000",1,Asia-Pacific,1,90
Outgoing,2005,Solomon Islands,Jew,"< 10,000",0.1,Asia-Pacific,1,90
Outgoing,2005,Solomon Islands,Muslim,"< 10,000",0.8,Asia-Pacific,1,90
Outgoing,2005,Solomon Islands,Other,"< 10,000",0.8,Asia-Pacific,1,90
Outgoing,2005,Solomon Islands,Unaffiliated,"< 10,000",14.3,Asia-Pacific,1,90
Outgoing,2005,British Virgin Islands,All,"< 10,000",100,Latin America-Caribbean,1,92
Outgoing,2005,British Virgin Islands,Buddhist,"< 10,000",1.8,Latin America-Caribbean,1,92
Outgoing,2005,British Virgin Islands,Christian,"< 10,000",76.5,Latin America-Caribbean,1,92
Outgoing,2005,British Virgin Islands,Hindu,"< 10,000",0.2,Latin America-Caribbean,1,92
Outgoing,2005,British Virgin Islands,Jew,"< 10,000",0.3,Latin America-Caribbean,1,92
Outgoing,2005,British Virgin Islands,Muslim,"< 10,000",1.9,Latin America-Caribbean,1,92
Outgoing,2005,British Virgin Islands,Other,"< 10,000",7.2,Latin America-Caribbean,1,92
Outgoing,2005,British Virgin Islands,Unaffiliated,"< 10,000",11.9,Latin America-Caribbean,1,92
Outgoing,2005,Brunei,All,"50,000",100,Asia-Pacific,1,96
Outgoing,2005,Brunei,Buddhist,"< 10,000",11.5,Asia-Pacific,1,96
Outgoing,2005,Brunei,Christian,"< 10,000",9.7,Asia-Pacific,1,96
Outgoing,2005,Brunei,Hindu,"20,000",39.2,Asia-Pacific,1,96
Outgoing,2005,Brunei,Jew,"< 10,000",0,Asia-Pacific,1,96
Outgoing,2005,Brunei,Muslim,"20,000",32.4,Asia-Pacific,1,96
Outgoing,2005,Brunei,Other,"< 10,000",3.2,Asia-Pacific,1,96
Outgoing,2005,Brunei,Unaffiliated,"< 10,000",3.9,Asia-Pacific,1,96
Outgoing,2005,Bulgaria,All,"960,000",100,Europe,1,100
Outgoing,2005,Bulgaria,Buddhist,"< 10,000",0.3,Europe,1,100
Outgoing,2005,Bulgaria,Christian,"280,000",29.1,Europe,1,100
Outgoing,2005,Bulgaria,Hindu,"< 10,000",0.6,Europe,1,100
Outgoing,2005,Bulgaria,Jew,"20,000",2,Europe,1,100
Outgoing,2005,Bulgaria,Muslim,"530,000",55.7,Europe,1,100
Outgoing,2005,Bulgaria,Other,"< 10,000",0.2,Europe,1,100
Outgoing,2005,Bulgaria,Unaffiliated,"120,000",12.2,Europe,1,100
Outgoing,2005,Myanmar,All,"1,780,000",100,Asia-Pacific,1,104
Outgoing,2005,Myanmar,Buddhist,"1,160,000",65.2,Asia-Pacific,1,104
Outgoing,2005,Myanmar,Christian,"100,000",5.5,Asia-Pacific,1,104
Outgoing,2005,Myanmar,Hindu,"90,000",5,Asia-Pacific,1,104
Outgoing,2005,Myanmar,Jew,"< 10,000",0,Asia-Pacific,1,104
Outgoing,2005,Myanmar,Muslim,"410,000",23.2,Asia-Pacific,1,104
Outgoing,2005,Myanmar,Other,"10,000",0.7,Asia-Pacific,1,104
Outgoing,2005,Myanmar,Unaffiliated,"< 10,000",0.5,Asia-Pacific,1,104
Outgoing,2005,Burundi,All,"640,000",100,Sub-Saharan Africa,1,108
Outgoing,2005,Burundi,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,108
Outgoing,2005,Burundi,Christian,"590,000",91.5,Sub-Saharan Africa,1,108
Outgoing,2005,Burundi,Hindu,"< 10,000",0.1,Sub-Saharan Africa,1,108
Outgoing,2005,Burundi,Jew,"< 10,000",0,Sub-Saharan Africa,1,108
Outgoing,2005,Burundi,Muslim,"40,000",5.9,Sub-Saharan Africa,1,108
Outgoing,2005,Burundi,Other,"< 10,000",0.5,Sub-Saharan Africa,1,108
Outgoing,2005,Burundi,Unaffiliated,"10,000",2,Sub-Saharan Africa,1,108
Outgoing,2005,Belarus,All,"1,650,000",100,Europe,1,112
Outgoing,2005,Belarus,Buddhist,"< 10,000",0.2,Europe,1,112
Outgoing,2005,Belarus,Christian,"1,120,000",67.9,Europe,1,112
Outgoing,2005,Belarus,Hindu,"< 10,000",0.1,Europe,1,112
Outgoing,2005,Belarus,Jew,"60,000",3.5,Europe,1,112
Outgoing,2005,Belarus,Muslim,"50,000",3.2,Europe,1,112
Outgoing,2005,Belarus,Other,"< 10,000",0.2,Europe,1,112
Outgoing,2005,Belarus,Unaffiliated,"410,000",25,Europe,1,112
Outgoing,2005,Cambodia,All,"690,000",100,Asia-Pacific,1,116
Outgoing,2005,Cambodia,Buddhist,"430,000",62.4,Asia-Pacific,1,116
Outgoing,2005,Cambodia,Christian,"60,000",8.6,Asia-Pacific,1,116
Outgoing,2005,Cambodia,Hindu,"120,000",17.3,Asia-Pacific,1,116
Outgoing,2005,Cambodia,Jew,"< 10,000",0,Asia-Pacific,1,116
Outgoing,2005,Cambodia,Muslim,"40,000",5.3,Asia-Pacific,1,116
Outgoing,2005,Cambodia,Other,"< 10,000",0.5,Asia-Pacific,1,116
Outgoing,2005,Cambodia,Unaffiliated,"40,000",5.9,Asia-Pacific,1,116
Outgoing,2005,Cameroon,All,"230,000",100,Sub-Saharan Africa,1,120
Outgoing,2005,Cameroon,Buddhist,"< 10,000",0.1,Sub-Saharan Africa,1,120
Outgoing,2005,Cameroon,Christian,"150,000",67.8,Sub-Saharan Africa,1,120
Outgoing,2005,Cameroon,Hindu,"< 10,000",0,Sub-Saharan Africa,1,120
Outgoing,2005,Cameroon,Jew,"< 10,000",0,Sub-Saharan Africa,1,120
Outgoing,2005,Cameroon,Muslim,"40,000",19.4,Sub-Saharan Africa,1,120
Outgoing,2005,Cameroon,Other,"< 10,000",4.1,Sub-Saharan Africa,1,120
Outgoing,2005,Cameroon,Unaffiliated,"20,000",8.6,Sub-Saharan Africa,1,120
Outgoing,2005,Canada,All,"1,250,000",100,North America,1,124
Outgoing,2005,Canada,Buddhist,"20,000",1.4,North America,1,124
Outgoing,2005,Canada,Christian,"830,000",66.3,North America,1,124
Outgoing,2005,Canada,Hindu,"10,000",1,North America,1,124
Outgoing,2005,Canada,Jew,"60,000",4.9,North America,1,124
Outgoing,2005,Canada,Muslim,"10,000",1.2,North America,1,124
Outgoing,2005,Canada,Other,"30,000",2.4,North America,1,124
Outgoing,2005,Canada,Unaffiliated,"290,000",22.9,North America,1,124
Outgoing,2005,Cape Verde,All,"150,000",100,Sub-Saharan Africa,1,132
Outgoing,2005,Cape Verde,Buddhist,"< 10,000",0.1,Sub-Saharan Africa,1,132
Outgoing,2005,Cape Verde,Christian,"120,000",82.4,Sub-Saharan Africa,1,132
Outgoing,2005,Cape Verde,Hindu,"< 10,000",1.7,Sub-Saharan Africa,1,132
Outgoing,2005,Cape Verde,Jew,"< 10,000",0.1,Sub-Saharan Africa,1,132
Outgoing,2005,Cape Verde,Muslim,"< 10,000",6.7,Sub-Saharan Africa,1,132
Outgoing,2005,Cape Verde,Other,"< 10,000",2.6,Sub-Saharan Africa,1,132
Outgoing,2005,Cape Verde,Unaffiliated,"< 10,000",6.5,Sub-Saharan Africa,1,132
Outgoing,2005,Cayman Islands,All,"< 10,000",100,Latin America-Caribbean,1,136
Outgoing,2005,Cayman Islands,Buddhist,"< 10,000",0,Latin America-Caribbean,1,136
Outgoing,2005,Cayman Islands,Christian,"< 10,000",48.2,Latin America-Caribbean,1,136
Outgoing,2005,Cayman Islands,Hindu,"< 10,000",3.2,Latin America-Caribbean,1,136
Outgoing,2005,Cayman Islands,Jew,"< 10,000",2.3,Latin America-Caribbean,1,136
Outgoing,2005,Cayman Islands,Muslim,"< 10,000",1.2,Latin America-Caribbean,1,136
Outgoing,2005,Cayman Islands,Other,"< 10,000",14.6,Latin America-Caribbean,1,136
Outgoing,2005,Cayman Islands,Unaffiliated,"< 10,000",30.4,Latin America-Caribbean,1,136
Outgoing,2005,Central African Republic,All,"140,000",100,Sub-Saharan Africa,1,140
Outgoing,2005,Central African Republic,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,140
Outgoing,2005,Central African Republic,Christian,"50,000",39.8,Sub-Saharan Africa,1,140
Outgoing,2005,Central African Republic,Hindu,"< 10,000",0.6,Sub-Saharan Africa,1,140
Outgoing,2005,Central African Republic,Jew,"< 10,000",0,Sub-Saharan Africa,1,140
Outgoing,2005,Central African Republic,Muslim,"70,000",52.7,Sub-Saharan Africa,1,140
Outgoing,2005,Central African Republic,Other,"< 10,000",4.7,Sub-Saharan Africa,1,140
Outgoing,2005,Central African Republic,Unaffiliated,"< 10,000",2.2,Sub-Saharan Africa,1,140
Outgoing,2005,Sri Lanka,All,"1,180,000",100,Asia-Pacific,1,144
Outgoing,2005,Sri Lanka,Buddhist,"220,000",18.8,Asia-Pacific,1,144
Outgoing,2005,Sri Lanka,Christian,"170,000",14.6,Asia-Pacific,1,144
Outgoing,2005,Sri Lanka,Hindu,"300,000",25.3,Asia-Pacific,1,144
Outgoing,2005,Sri Lanka,Jew,"< 10,000",0,Asia-Pacific,1,144
Outgoing,2005,Sri Lanka,Muslim,"410,000",34.4,Asia-Pacific,1,144
Outgoing,2005,Sri Lanka,Other,"30,000",2.6,Asia-Pacific,1,144
Outgoing,2005,Sri Lanka,Unaffiliated,"50,000",4.3,Asia-Pacific,1,144
Outgoing,2005,Chad,All,"230,000",100,Sub-Saharan Africa,1,148
Outgoing,2005,Chad,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,148
Outgoing,2005,Chad,Christian,"90,000",39.4,Sub-Saharan Africa,1,148
Outgoing,2005,Chad,Hindu,"< 10,000",0,Sub-Saharan Africa,1,148
Outgoing,2005,Chad,Jew,"< 10,000",0,Sub-Saharan Africa,1,148
Outgoing,2005,Chad,Muslim,"130,000",57,Sub-Saharan Africa,1,148
Outgoing,2005,Chad,Other,"< 10,000",2.2,Sub-Saharan Africa,1,148
Outgoing,2005,Chad,Unaffiliated,"< 10,000",1.4,Sub-Saharan Africa,1,148
Outgoing,2005,Chile,All,"560,000",100,Latin America-Caribbean,1,152
Outgoing,2005,Chile,Buddhist,"< 10,000",1.1,Latin America-Caribbean,1,152
Outgoing,2005,Chile,Christian,"430,000",77.2,Latin America-Caribbean,1,152
Outgoing,2005,Chile,Hindu,"< 10,000",0.1,Latin America-Caribbean,1,152
Outgoing,2005,Chile,Jew,"< 10,000",1.8,Latin America-Caribbean,1,152
Outgoing,2005,Chile,Muslim,"< 10,000",0.1,Latin America-Caribbean,1,152
Outgoing,2005,Chile,Other,"10,000",2.1,Latin America-Caribbean,1,152
Outgoing,2005,Chile,Unaffiliated,"100,000",17.6,Latin America-Caribbean,1,152
Outgoing,2005,China,All,"7,790,000",100,Asia-Pacific,1,156
Outgoing,2005,China,Buddhist,"1,350,000",17.3,Asia-Pacific,1,156
Outgoing,2005,China,Christian,"1,170,000",15,Asia-Pacific,1,156
Outgoing,2005,China,Hindu,"30,000",0.3,Asia-Pacific,1,156
Outgoing,2005,China,Jew,"10,000",0.1,Asia-Pacific,1,156
Outgoing,2005,China,Muslim,"40,000",0.5,Asia-Pacific,1,156
Outgoing,2005,China,Other,"150,000",1.9,Asia-Pacific,1,156
Outgoing,2005,China,Unaffiliated,"5,050,000",64.9,Asia-Pacific,1,156
Outgoing,2005,Colombia,All,"1,950,000",100,Latin America-Caribbean,1,170
Outgoing,2005,Colombia,Buddhist,"< 10,000",0,Latin America-Caribbean,1,170
Outgoing,2005,Colombia,Christian,"1,730,000",88.5,Latin America-Caribbean,1,170
Outgoing,2005,Colombia,Hindu,"< 10,000",0.1,Latin America-Caribbean,1,170
Outgoing,2005,Colombia,Jew,"20,000",0.8,Latin America-Caribbean,1,170
Outgoing,2005,Colombia,Muslim,"< 10,000",0.1,Latin America-Caribbean,1,170
Outgoing,2005,Colombia,Other,"30,000",1.7,Latin America-Caribbean,1,170
Outgoing,2005,Colombia,Unaffiliated,"170,000",8.7,Latin America-Caribbean,1,170
Outgoing,2005,Comoros,All,"100,000",100,Sub-Saharan Africa,1,174
Outgoing,2005,Comoros,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,174
Outgoing,2005,Comoros,Christian,"20,000",18.7,Sub-Saharan Africa,1,174
Outgoing,2005,Comoros,Hindu,"< 10,000",0,Sub-Saharan Africa,1,174
Outgoing,2005,Comoros,Jew,"< 10,000",0,Sub-Saharan Africa,1,174
Outgoing,2005,Comoros,Muslim,"80,000",76.1,Sub-Saharan Africa,1,174
Outgoing,2005,Comoros,Other,"< 10,000",1.8,Sub-Saharan Africa,1,174
Outgoing,2005,Comoros,Unaffiliated,"< 10,000",3.4,Sub-Saharan Africa,1,174
Outgoing,2005,Mayotte,All,"< 10,000",100,Sub-Saharan Africa,1,175
Outgoing,2005,Mayotte,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,175
Outgoing,2005,Mayotte,Christian,"< 10,000",37.2,Sub-Saharan Africa,1,175
Outgoing,2005,Mayotte,Hindu,"< 10,000",0,Sub-Saharan Africa,1,175
Outgoing,2005,Mayotte,Jew,"< 10,000",0,Sub-Saharan Africa,1,175
Outgoing,2005,Mayotte,Muslim,"< 10,000",56.4,Sub-Saharan Africa,1,175
Outgoing,2005,Mayotte,Other,"< 10,000",4.1,Sub-Saharan Africa,1,175
Outgoing,2005,Mayotte,Unaffiliated,"< 10,000",2.3,Sub-Saharan Africa,1,175
Outgoing,2005,Republic of the Congo,All,"180,000",100,Sub-Saharan Africa,1,178
Outgoing,2005,Republic of the Congo,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,178
Outgoing,2005,Republic of the Congo,Christian,"130,000",69,Sub-Saharan Africa,1,178
Outgoing,2005,Republic of the Congo,Hindu,"< 10,000",0,Sub-Saharan Africa,1,178
Outgoing,2005,Republic of the Congo,Jew,"< 10,000",0.3,Sub-Saharan Africa,1,178
Outgoing,2005,Republic of the Congo,Muslim,"30,000",15.8,Sub-Saharan Africa,1,178
Outgoing,2005,Republic of the Congo,Other,"< 10,000",3.9,Sub-Saharan Africa,1,178
Outgoing,2005,Republic of the Congo,Unaffiliated,"20,000",11,Sub-Saharan Africa,1,178
Outgoing,2005,Democratic Republic of the Congo,All,"1,190,000",100,Sub-Saharan Africa,1,180
Outgoing,2005,Democratic Republic of the Congo,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,180
Outgoing,2005,Democratic Republic of the Congo,Christian,"1,060,000",89.7,Sub-Saharan Africa,1,180
Outgoing,2005,Democratic Republic of the Congo,Hindu,"< 10,000",0.1,Sub-Saharan Africa,1,180
Outgoing,2005,Democratic Republic of the Congo,Jew,"< 10,000",0,Sub-Saharan Africa,1,180
Outgoing,2005,Democratic Republic of the Congo,Muslim,"80,000",6.9,Sub-Saharan Africa,1,180
Outgoing,2005,Democratic Republic of the Congo,Other,"20,000",1.3,Sub-Saharan Africa,1,180
Outgoing,2005,Democratic Republic of the Congo,Unaffiliated,"20,000",2,Sub-Saharan Africa,1,180
Outgoing,2005,Cook Islands,All,"20,000",100,Asia-Pacific,1,184
Outgoing,2005,Cook Islands,Buddhist,"< 10,000",1.3,Asia-Pacific,1,184
Outgoing,2005,Cook Islands,Christian,"20,000",84.2,Asia-Pacific,1,184
Outgoing,2005,Cook Islands,Hindu,"< 10,000",1.7,Asia-Pacific,1,184
Outgoing,2005,Cook Islands,Jew,"< 10,000",0.3,Asia-Pacific,1,184
Outgoing,2005,Cook Islands,Muslim,"< 10,000",1.2,Asia-Pacific,1,184
Outgoing,2005,Cook Islands,Other,"< 10,000",0.4,Asia-Pacific,1,184
Outgoing,2005,Cook Islands,Unaffiliated,"< 10,000",10.9,Asia-Pacific,1,184
Outgoing,2005,Costa Rica,All,"120,000",100,Latin America-Caribbean,1,188
Outgoing,2005,Costa Rica,Buddhist,"< 10,000",0.2,Latin America-Caribbean,1,188
Outgoing,2005,Costa Rica,Christian,"100,000",84.6,Latin America-Caribbean,1,188
Outgoing,2005,Costa Rica,Hindu,"< 10,000",0.4,Latin America-Caribbean,1,188
Outgoing,2005,Costa Rica,Jew,"< 10,000",0.5,Latin America-Caribbean,1,188
Outgoing,2005,Costa Rica,Muslim,"< 10,000",0.3,Latin America-Caribbean,1,188
Outgoing,2005,Costa Rica,Other,"< 10,000",1.1,Latin America-Caribbean,1,188
Outgoing,2005,Costa Rica,Unaffiliated,"20,000",12.9,Latin America-Caribbean,1,188
Outgoing,2005,Croatia,All,"850,000",100,Europe,1,191
Outgoing,2005,Croatia,Buddhist,"< 10,000",0.1,Europe,1,191
Outgoing,2005,Croatia,Christian,"700,000",82.3,Europe,1,191
Outgoing,2005,Croatia,Hindu,"< 10,000",0,Europe,1,191
Outgoing,2005,Croatia,Jew,"< 10,000",0.3,Europe,1,191
Outgoing,2005,Croatia,Muslim,"10,000",1.7,Europe,1,191
Outgoing,2005,Croatia,Other,"< 10,000",0.1,Europe,1,191
Outgoing,2005,Croatia,Unaffiliated,"130,000",15.6,Europe,1,191
Outgoing,2005,Cuba,All,"1,220,000",100,Latin America-Caribbean,1,192
Outgoing,2005,Cuba,Buddhist,"< 10,000",0.2,Latin America-Caribbean,1,192
Outgoing,2005,Cuba,Christian,"790,000",64.4,Latin America-Caribbean,1,192
Outgoing,2005,Cuba,Hindu,"< 10,000",0.2,Latin America-Caribbean,1,192
Outgoing,2005,Cuba,Jew,"< 10,000",0.1,Latin America-Caribbean,1,192
Outgoing,2005,Cuba,Muslim,"< 10,000",0.2,Latin America-Caribbean,1,192
Outgoing,2005,Cuba,Other,"10,000",1,Latin America-Caribbean,1,192
Outgoing,2005,Cuba,Unaffiliated,"420,000",34,Latin America-Caribbean,1,192
Outgoing,2005,Cyprus,All,"160,000",100,Asia-Pacific,1,196
Outgoing,2005,Cyprus,Buddhist,"< 10,000",0.9,Asia-Pacific,1,196
Outgoing,2005,Cyprus,Christian,"110,000",67,Asia-Pacific,1,196
Outgoing,2005,Cyprus,Hindu,"< 10,000",0.4,Asia-Pacific,1,196
Outgoing,2005,Cyprus,Jew,"< 10,000",0.1,Asia-Pacific,1,196
Outgoing,2005,Cyprus,Muslim,"30,000",21.3,Asia-Pacific,1,196
Outgoing,2005,Cyprus,Other,"< 10,000",1.1,Asia-Pacific,1,196
Outgoing,2005,Cyprus,Unaffiliated,"10,000",9.3,Asia-Pacific,1,196
Outgoing,2005,Czech Republic,All,"770,000",100,Europe,1,203
Outgoing,2005,Czech Republic,Buddhist,"< 10,000",0.1,Europe,1,203
Outgoing,2005,Czech Republic,Christian,"470,000",61.1,Europe,1,203
Outgoing,2005,Czech Republic,Hindu,"< 10,000",0,Europe,1,203
Outgoing,2005,Czech Republic,Jew,"< 10,000",0.3,Europe,1,203
Outgoing,2005,Czech Republic,Muslim,"< 10,000",0.1,Europe,1,203
Outgoing,2005,Czech Republic,Other,"< 10,000",0.2,Europe,1,203
Outgoing,2005,Czech Republic,Unaffiliated,"290,000",38.2,Europe,1,203
Outgoing,2005,Benin,All,"550,000",100,Sub-Saharan Africa,1,204
Outgoing,2005,Benin,Buddhist,"< 10,000",0,Sub-Saharan Africa,1,204
Outgoing,2005,Benin,Christian,"280,000",50,Sub-Saharan Africa,1,204
Outgoing,2005,Benin,Hindu,"< 10,000",0.1,Sub-Saharan Africa,1,204
Outgoing,2005,Benin,Jew,"< 10,000",0,Sub-Saharan Africa,1,204
Outgoing,2005,Benin,Muslim,"200,000",37,Sub-Saharan Africa,1,204
Outgoing,2005,Benin,Other,"60,000",10.1,Sub-Saharan Africa,1,204
Outgoing,2005,Benin,Unaffiliated,"20,000",2.8,Sub-Saharan Africa,1,204
Outgoing,2005,Denmark,All,"230,000",100,Europe,1,208
Outgoing,2005,Denmark,Buddhist,"< 10,000",0.5,Europe,1,208
Outgoing,2005,Denmark,Christian,"130,000",54.7,Europe,1,208
Outgoing,2005,Denmark,Hindu,"< 10,000",0.4,Europe,1,208
Outgoing,2005,Denmark,Jew,"< 10,000",1.5,Europe,1,208
Outgoing,2005,Denmark,Muslim,"< 10,000",3.2,Europe,1,208
Outgoing,2005,Denmark,Other,"< 10,000",0.7,Europe,1,208
Outgoing,2005,Denmark,Unaffiliated,"90,000",39,Europe,1,208
Outgoing,2005,Dominica,All,"70,000",100,Latin America-Caribbean,1,212
Outgoing,2005,Dominica,Buddhist,"< 10,000",0.6,Latin America-Caribbean,1,212
Outgoing,2005,Dominica,Christian,"60,000",83,Latin America-Caribbean,1,212
Outgoing,2005,Dominica,Hindu,"< 10,000",0.5,Latin America-Caribbean,1,212
Outgoing,2005,Dominica,Jew,"< 10,000",0.3,Latin America-Caribbean,1,212
Outgoing,2005,Dominica,Muslim,"< 10,000",0.5,Latin America-Caribbean,1,212
Outgoing,2005,Dominica,Other,"< 10,000",2.8,Latin America-Caribbean,1,212
Outgoing,2005,Dominica,Unaffiliated,"< 10,000",12.3,Latin America-Caribbean,1,212
Outgoing,2005,Dominican Republic,All,"1,070,000",100,Latin America-Caribbean,1,214
Outgoing,2005,Dominican Republic,Buddhist,"< 10,000",0.5,Latin America-Caribbean,1,214
Outgoing,2005,Dominican Republic,Christian,"960,000",89.6,Latin America-Caribbean,1,214
Outgoing,2005,Dominican Republic,Hindu,"< 10,000",0.2,Latin America-Caribbean,1,214
Outgoing,2005,Dominican Republic,Jew,"< 10,000",0,Latin America-Caribbean,1,214
Outgoing,2005,Dominican Republic,Muslim,"< 10,000",0.2,Latin America-Caribbean,1,214
Outgoing,2005,Dominican Republic,Other,"20,000",1.9,Latin America-Caribbean,1,214
Outgoing,2005,Dominican Republic,Unaffiliated,"80,000",7.6,Latin America-Caribbean,1,214
Outgoing,2005,Ecuador,All,"1,010,000",100,Latin America-Caribbean,1,218
Outgoing,2005,Ecuador,Buddhist,"< 10,000",0.1,Latin America-Caribbean,1,218
Outgoing,2005,Ecuador,Christian,"920,000",91,Latin America-Caribbean,1,218
Outgoing,2005,Ecuador,Hindu,"< 10,000",0,Latin America-Caribbean,1,218
Outgoing,2005,Ecuador,Jew,"< 10,000",0.1,Latin America-Caribbean,1,218
Outgoing,2005,Ecuador,Muslim,"< 10,000",0.6,Latin America-Caribbean,1,218
Outgoing,2005,Ecuador,Other,"10,000",1,Latin America-Caribbean,1,218
Outgoing,2005,Ecuador,Unaffiliated,"70,000",7.2,Latin America-Caribbean,1,218
Outgoing,2005,El Salvador,All,"1,180,000",100,Latin America-Caribbean,1,222
Outgoing,2005,El Salvador,Buddhist,"< 10,000",0,Latin America-Caribbean,1,222
Outgoing,2005,El Salvador,Christian,"1,090,000",91.9,Latin America-Caribbean,1,222
Outgoing,2005,El Salvador,Hindu,"< 10,000",0,Latin America-Caribbean,1,222
Outgoing,2005,El Salvador,Jew,"< 10,000",0.4,Latin America-Caribbean,1,222
Outgoing,2005,El Salvador,Muslim,"< 10,000",0,Latin America-Caribbean,1,222
Outgoing,2005,El Salvador,Other,"< 10,000",0.2,Latin America-Caribbean,1,222
Outgoing,2005,El Salvador,Unaffiliated,"90,000",7.4,Latin America-Caribbean,1,222
Outgoing,2005,Equatorial Guinea,All,"70,000",100,Sub-Saharan Africa,1,226
Outgoing,2005,Equatorial Guinea,Buddhist,"< 10,000",0.1,Sub-Saharan Africa,1,226
Outgoing,2005,Equatorial Guinea,Christian,"50,000",70,Sub-Saharan Africa,1,226
Outgoing,2005,Equatorial Guinea,Hindu,"< 10,000",1.5,Sub-Saharan Africa,1,226
Outgoing,2005,Equatorial Guinea,Jew,"< 10,000",0,Sub-Saharan Africa,1,226
Outgoing,2005,Equatorial Guinea,Muslim,"10,000",15.2,Sub-Saharan Africa,1,226
Outgoing,2005,Equatorial Guinea,Other,"< 10,000",7.5,Sub-Saharan Africa,1,226
Outgoing,2005,Equatorial Guinea,Unaffiliated,"< 10,000",5.8,Sub-Saharan Africa,1,226
